seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw
1,0.141716,0.031517,-0.074742,0.323607,-1.617612,1.558833,-22.864370,60.213875,0.000000
2,0.094915,0.060706,-0.080509,0.421615,-1.642753,1.160617,-22.752523,60.233826,0.045324
3,0.087508,0.085462,-0.078165,0.524861,-1.517294,1.039225,-22.540239,60.274925,0.081988
4,0.096255,0.064513,-0.077903,0.651665,-1.366701,0.833636,-22.400536,60.298172,0.113203
5,0.097972,0.058463,-0.066818,0.713600,-1.124232,0.646872,-22.262646,60.304676,0.137878
6,0.097682,0.064449,-0.075267,0.818609,-0.815809,0.296540,-22.111235,60.337940,0.153601
7,0.084482,0.071503,-0.048216,0.856711,-0.490932,0.108234,-21.890083,60.355644,0.160347
8,0.081594,0.045124,-0.047525,0.661848,-0.718361,-0.057663,-21.767969,60.360081,0.161190
9,0.036249,0.051587,-0.006977,0.585542,-0.908816,-0.005592,-21.567583,60.340775,0.160136
10,0.035344,0.053044,-0.023940,0.390714,-1.569742,0.307482,-21.389992,60.335747,0.165168
11,-0.017187,0.063784,0.021181,0.280495,-1.828219,0.694418,-21.114859,60.300323,0.181866
12,-0.013496,0.036946,0.035867,0.304794,-2.462368,1.264778,-20.920477,60.207214,0.214519
13,0.002114,0.069465,0.058185,0.443417,-3.919942,1.956649,-20.855537,60.092430,0.268210
14,0.053166,0.141007,0.003962,0.177526,-5.931899,2.802946,-20.762676,59.931896,0.347536
15,0.152385,0.292648,-0.174351,-0.295977,-7.565985,4.216138,-20.627701,59.754025,0.464521
16,0.306366,0.347200,-0.587686,-0.613345,-6.528293,6.227094,-20.559309,59.657871,0.638575
17,0.485153,0.461935,-1.067397,-0.471409,-0.203270,8.286879,-20.530830,59.805138,0.880474
18,0.750334,0.492232,-1.456255,0.230541,11.741653,9.313951,-20.581295,60.341896,1.173821
19,0.894270,0.499681,-1.860323,1.355149,27.483101,10.636928,-20.763809,61.456898,1.506336
20,0.969191,0.343994,-2.113952,2.832244,47.158382,11.064187,-21.265678,63.220455,1.868021
21,1.125292,0.110882,-2.005377,5.961918,70.473000,9.770202,-22.003115,65.620300,2.215261
22,1.300688,0.038015,-1.571482,10.878449,93.819656,7.923832,-22.516169,68.664024,2.510162
23,1.205263,-0.212801,-1.171324,15.564568,112.835747,8.872958,-23.032692,72.280937,2.790108
24,0.990279,-0.643559,-0.726016,19.901247,127.432747,8.212232,-23.738235,76.275833,3.074862
25,0.807513,-0.830266,-0.292327,25.547173,141.031799,8.439595,-24.433006,80.610428,3.352392
26,0.206124,-0.988837,0.096200,28.463215,143.148254,10.354631,-25.237461,85.106720,3.665629
27,-0.369544,-1.285465,0.033917,27.504934,134.111725,12.617579,-27.310585,89.365906,4.048499
28,-0.889112,-1.448174,0.103883,26.137705,124.077240,16.488852,-30.452187,93.157547,4.533607
29,-1.236620,-1.519389,0.216579,23.253706,109.905968,23.825500,-25.699190,97.047966,5.205513
30,-1.585443,-1.650671,0.494147,17.702389,89.283081,31.571098,-21.674353,100.232010,6.128789
31,-1.540813,-1.343347,0.457615,12.349442,68.416054,39.130531,-19.002708,102.652328,7.307150
32,-1.637195,-1.048163,0.516281,8.336258,47.086666,48.171642,-17.204716,104.315063,8.762186
33,-1.624167,-0.908120,0.240144,3.036718,23.596569,53.436085,-15.911858,105.293816,10.455648
34,-1.417963,-0.465640,0.059203,-0.094481,6.335300,54.403522,-15.338285,105.652046,12.252975
35,-1.070854,0.000365,0.076240,-1.718066,-8.728636,52.497639,-15.392838,105.512703,14.034661
36,-0.634683,0.373331,0.144220,-2.032406,-22.196455,47.765743,-15.933178,104.948647,15.705718
37,-0.094206,0.476827,0.369714,-1.174836,-30.387623,38.552208,-16.755598,104.022461,17.144350
38,0.356964,0.344996,0.489632,2.400408,-36.309738,26.454670,-17.508200,102.841866,18.227798
39,1.021918,0.543661,0.611308,5.682673,-41.328510,12.008735,-18.665304,101.533722,18.868855
40,1.249019,0.647314,0.430297,10.306228,-40.600643,-1.562846,-19.758987,100.241791,19.042953
41,1.465034,0.373189,0.401871,14.049323,-36.163250,-13.825184,-20.450489,98.989464,18.786486
42,1.655983,0.277289,0.237419,16.565575,-30.824038,-24.642469,-20.761593,97.929375,18.145359
44,2.447941,0.592260,0.242918,20.362076,-24.436512,-39.544659,-21.602570,97.193626,17.075573
