seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,0.141716,0.031517,-0.074742,0.323607,-1.617612,1.558833,-22.864370,60.213875,0.000000,0.000000,0.000000,0.000000
2,0.094915,0.060706,-0.080509,0.421615,-1.642753,1.160617,-22.752523,60.233826,0.045324,0.003719,0.002019,-0.003441
3,0.087508,0.085462,-0.078165,0.524861,-1.517294,1.039225,-22.540239,60.274925,0.081988,0.005539,0.004632,-0.006169
4,0.096255,0.064513,-0.077903,0.651665,-1.366701,0.833636,-22.400536,60.298172,0.113203,0.006948,0.006714,-0.008206
5,0.097972,0.058463,-0.066818,0.713600,-1.124232,0.646872,-22.262646,60.304676,0.137878,0.008207,0.007768,-0.009520
6,0.097682,0.064449,-0.075267,0.818609,-0.815809,0.296540,-22.111235,60.337940,0.153601,0.009163,0.008539,-0.010433
7,0.084482,0.071503,-0.048216,0.856711,-0.490932,0.108234,-21.890083,60.355644,0.160347,0.009588,0.009340,-0.010715
8,0.081594,0.045124,-0.047525,0.661848,-0.718361,-0.057663,-21.767969,60.360081,0.161190,0.009545,0.009528,-0.010327
9,0.036249,0.051587,-0.006977,0.585542,-0.908816,-0.005592,-21.567583,60.340775,0.160136,0.008510,0.009226,-0.009155
10,0.035344,0.053044,-0.023940,0.390714,-1.569742,0.307482,-21.389992,60.335747,0.165168,0.006748,0.009086,-0.007723
11,-0.017187,0.063784,0.021181,0.280495,-1.828219,0.694418,-21.114859,60.300323,0.181866,0.004290,0.009157,-0.006009
12,-0.013496,0.036946,0.035867,0.304794,-2.462368,1.264778,-20.920477,60.207214,0.214519,0.001394,0.008841,-0.003469
13,0.002114,0.069465,0.058185,0.443417,-3.919942,1.956649,-20.855537,60.092430,0.268210,-0.000518,0.008685,-0.000703
14,0.053166,0.141007,0.003962,0.177526,-5.931899,2.802946,-20.762676,59.931896,0.347536,-0.000715,0.010656,0.000883
15,0.152385,0.292648,-0.174351,-0.295977,-7.565985,4.216138,-20.627701,59.754025,0.464521,0.002154,0.020771,-0.003133
16,0.306366,0.347200,-0.587686,-0.613345,-6.528293,6.227094,-20.559309,59.657871,0.638575,0.011871,0.036041,-0.021939
17,0.485153,0.461935,-1.067397,-0.471409,-0.203270,8.286879,-20.530830,59.805138,0.880474,0.029907,0.055543,-0.063071
18,0.750334,0.492232,-1.456255,0.230541,11.741653,9.313951,-20.581295,60.341896,1.173821,0.059042,0.078671,-0.125918
19,0.894270,0.499681,-1.860323,1.355149,27.483101,10.636928,-20.763809,61.456898,1.506336,0.098406,0.102743,-0.208588
20,0.969191,0.343994,-2.113952,2.832244,47.158382,11.064187,-21.265678,63.220455,1.868021,0.143241,0.123109,-0.307700
21,1.125292,0.110882,-2.005377,5.961918,70.473000,9.770202,-22.003115,65.620300,2.215261,0.193851,0.107808,-0.410439
22,1.300688,0.038015,-1.571482,10.878449,93.819656,7.923832,-22.516169,68.664024,2.510162,0.252749,0.089310,-0.499616
23,1.205263,-0.212801,-1.171324,15.564568,112.835747,8.872958,-23.032692,72.280937,2.790108,0.313646,0.084214,-0.567941
24,0.990279,-0.643559,-0.726016,19.901247,127.432747,8.212232,-23.738235,76.275833,3.074862,0.366783,0.062079,-0.615130
25,0.807513,-0.830266,-0.292327,25.547173,141.031799,8.439595,-24.433006,80.610428,3.352392,0.409976,0.024507,-0.640344
26,0.206124,-0.988837,0.096200,28.463215,143.148254,10.354631,-25.237461,85.106720,3.665629,0.349459,-0.021697,-0.519881
27,-0.369544,-1.285465,0.033917,27.504934,134.111725,12.617579,-27.310585,89.365906,4.048499,0.343622,-0.079280,-0.416212
28,-0.889112,-1.448174,0.103883,26.137705,124.077240,16.488852,-30.452187,93.157547,4.533607,0.310404,-0.148347,-0.332498
29,-1.236620,-1.519389,0.216579,23.253706,109.905968,23.825500,-25.699190,97.047966,5.205513,0.255509,-0.223263,-0.324242
30,-1.585443,-1.650671,0.494147,17.702389,89.283081,31.571098,-21.674353,100.232010,6.128789,0.183205,-0.303240,-0.306229
31,-1.540813,-1.343347,0.457615,12.349442,68.416054,39.130531,-19.002708,102.652328,7.307150,0.103297,-0.378817,-0.282191
32,-1.637195,-1.048163,0.516281,8.336258,47.086666,48.171642,-17.204716,104.315063,8.762186,0.022095,-0.439331,-0.257599
33,-1.624167,-0.908120,0.240144,3.036718,23.596569,53.436085,-15.911858,105.293816,10.455648,-0.061190,-0.488964,-0.238444
34,-1.417963,-0.465640,0.059203,-0.094481,6.335300,54.403522,-15.338285,105.652046,12.252975,-0.138995,-0.524034,-0.185960
35,-1.070854,0.000365,0.076240,-1.718066,-8.728636,52.497639,-15.392838,105.512703,14.034661,-0.202968,-0.432339,-0.146960
36,-0.634683,0.373331,0.144220,-2.032406,-22.196455,47.765743,-15.933178,104.948647,15.705718,-0.247358,-0.423723,-0.141203
37,-0.094206,0.476827,0.369714,-1.174836,-30.387623,38.552208,-16.755598,104.022461,17.144350,-0.215473,-0.403195,-0.128111
38,0.356964,0.344996,0.489632,2.400408,-36.309738,26.454670,-17.508200,102.841866,18.227798,-0.210656,-0.383376,-0.106382
39,1.021918,0.543661,0.611308,5.682673,-41.328510,12.008735,-18.665304,101.533722,18.868855,-0.177935,-0.361885,-0.078614
40,1.249019,0.647314,0.430297,10.306228,-40.600643,-1.562846,-19.758987,100.241791,19.042953,-0.122914,-0.332837,-0.052329
41,1.465034,0.373189,0.401871,14.049323,-36.163250,-13.825184,-20.450489,98.989464,18.786486,-0.056814,-0.308051,-0.031281
42,1.655983,0.277289,0.237419,16.565575,-30.824038,-24.642469,-20.761593,97.929375,18.145359,0.019460,-0.292515,-0.015054
44,2.447941,0.592260,0.242918,20.362076,-24.436512,-39.544659,-21.602570,97.193626,17.075573,0.120306,-0.271502,-0.002801
45,2.428606,0.613101,0.172800,22.444965,-16.587151,-47.606121,-22.331486,96.716667,15.623060,0.240468,-0.242094,0.007837
46,2.246215,0.417845,-0.754428,20.565025,-8.632502,-49.013027,-21.777092,96.731461,14.012741,0.355587,-0.217047,-0.006459
47,1.172650,-0.010313,-1.689845,13.983708,8.525003,-44.745014,-20.567799,97.327209,12.450107,0.439307,-0.167316,-0.067322
48,-0.083848,-0.841744,-1.878875,3.525015,31.137691,-38.957176,-18.937334,98.513664,11.055070,0.374615,-0.189343,-0.156295
49,-1.491871,-1.560099,-1.804452,-11.537395,52.911121,-27.747728,-17.287714,100.321884,9.943321,0.333470,-0.250116,-0.248133
50,-2.155416,-1.957831,-1.566034,-25.540813,71.008598,-17.360754,-15.981957,102.684280,9.191513,0.240536,-0.338790,-0.332151
51,-1.801041,-2.241724,-0.487287,-36.843346,83.051201,-10.190429,-14.779470,105.325981,8.732327,0.139873,-0.444505,-0.383239
52,-1.126891,-2.370308,0.233326,-44.335640,84.365021,-8.260133,-13.766222,108.056320,8.424817,0.064923,-0.560532,-0.389344
53,-0.194200,-1.997457,0.468093,-46.584854,78.535988,-6.882222,-13.396694,110.657532,8.172444,0.030144,-0.670452,-0.371564
54,0.461686,-1.829389,0.177288,-45.306129,73.381416,-2.353275,-13.453700,113.199417,8.018519,0.035080,-0.766849,-0.355185
55,0.631272,-2.182727,0.062125,-43.345314,68.072716,-1.228668,-13.362040,115.645142,7.958820,0.060652,-0.867878,-0.281262
