seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.007687,-0.101221,0.146739,0.010792,3.097498,0.444908,0.000000,2.988085,0.000000,0.000000,0.000000,0.000000
2,0.016497,-0.105561,0.151736,0.051203,2.659300,0.651621,0.000774,3.036977,0.018275,-0.000819,-0.003896,0.005548
3,-0.010772,-0.099691,0.146091,0.110408,2.828419,0.499599,0.002601,3.133700,0.037462,-0.001513,-0.006878,0.009825
4,-0.003907,-0.112149,0.111046,0.084634,2.617673,0.532678,0.004387,3.219902,0.054667,-0.002442,-0.009288,0.012304
5,0.000813,-0.105754,0.121648,0.072074,2.432455,0.517389,0.005248,3.289029,0.072168,-0.002925,-0.011226,0.013682
6,0.002296,-0.102364,0.117262,0.108085,1.549820,0.708528,0.006187,3.337795,0.092600,-0.003162,-0.012475,0.014790
8,-0.010852,-0.097416,0.138310,0.092734,1.730727,0.688252,0.007150,3.397480,0.115880,-0.003554,-0.013206,0.015885
9,0.017240,-0.090204,0.127981,-0.063800,1.054109,0.887073,0.005725,3.396203,0.142135,-0.003545,-0.013455,0.016846
10,0.026655,-0.066887,0.102961,-0.204870,1.297020,0.670552,0.000934,3.372419,0.168096,-0.002785,-0.012969,0.016799
11,0.083574,-0.067008,0.030023,-0.602149,2.701946,0.084798,-0.009388,3.273697,0.180685,-0.000882,-0.012056,0.014747
12,0.083948,-0.007162,0.030056,-0.915733,5.631509,-0.874469,-0.032952,3.386349,0.167524,0.001764,-0.010089,0.011628
13,0.121627,-0.015016,-0.023768,-1.366550,7.283698,-1.337256,-0.067441,3.564625,0.130662,0.004664,-0.007456,0.008030
15,-0.051889,-0.194649,-0.109177,-1.784500,9.585990,-4.630199,-0.180701,3.864101,0.031204,0.004264,-0.011305,0.002884
16,-0.065101,-0.288320,-0.274116,-2.216337,11.813841,-8.654064,-0.339284,4.247539,-0.190200,0.000179,-0.021987,-0.008520
17,-0.166267,-0.356827,-0.208684,-2.808396,14.853484,-12.037042,-0.536014,4.749048,-0.535052,-0.006722,-0.036723,-0.022413
18,-0.075225,-0.551228,-0.097518,-2.898425,15.514210,-15.082788,-0.803097,5.280468,-0.987049,-0.011184,-0.058031,-0.031890
19,0.074218,-0.573625,0.093523,-2.371980,15.239543,-17.519691,-1.065535,5.766903,-1.530424,-0.009935,-0.084760,-0.027253
20,0.273595,-0.402360,0.330201,-0.698040,15.918579,-15.168241,-1.234722,6.194087,-2.075223,-0.002357,-0.107767,-0.018482
22,0.261225,-0.424880,0.484870,2.344655,15.802609,-12.413945,-1.329001,6.629648,-2.534926,0.009897,-0.127055,0.000072
23,0.310282,-0.028631,0.580065,6.557735,13.754817,-8.153562,-1.185487,7.011927,-2.877718,0.023068,-0.110424,0.024873
24,-0.220740,0.281091,0.687111,9.882727,10.992892,-2.982200,-0.865905,7.461559,-3.063314,0.024189,-0.102720,0.054730
25,-0.459440,0.142270,0.369164,12.252489,4.466509,0.092540,-0.472136,7.838389,-3.111475,0.006068,-0.090743,0.079315
26,-0.469762,0.234925,0.175170,13.982888,1.307844,2.846835,0.036716,8.066575,-3.062485,-0.018279,-0.079921,0.073429
27,-0.607853,0.537329,0.137095,14.843511,1.335310,8.305071,0.680968,8.284022,-2.876620,-0.046336,-0.059222,0.064008
28,-0.626847,0.377883,0.099690,14.373526,1.185770,12.957618,1.283305,8.507322,-2.522242,-0.078321,-0.034949,0.054894
29,-0.064075,0.229803,-0.117601,13.909644,3.337325,15.217513,1.828086,8.607364,-2.052657,-0.077950,-0.018364,0.052624
30,0.159855,0.399417,0.160109,13.465600,11.388107,18.435690,2.404135,8.796466,-1.491770,-0.061799,-0.001241,0.041803
31,0.190451,0.373979,0.342091,11.973245,9.814878,18.985023,2.934905,9.076729,-0.868091,-0.043652,0.019487,0.052536
32,0.446615,0.400599,0.305434,9.547023,1.703058,16.047617,3.408466,9.120826,-0.284214,-0.028843,0.040244,0.066902
33,0.402644,0.388087,0.189951,7.499558,-2.363683,12.455496,3.806573,8.979065,0.190838,-0.008728,0.061354,0.077464
34,0.264805,0.372154,0.485520,5.067560,-5.807847,9.200604,4.115361,8.743105,0.551773,0.006841,0.081753,0.092528
35,-0.003655,0.306931,0.375925,3.404628,-12.183315,3.945225,4.339411,8.426922,0.770870,0.009876,0.100123,0.112242
36,-0.200252,0.305791,-0.033739,2.286452,-11.016132,0.601831,4.529801,8.101252,0.846654,0.003662,0.116833,0.095895
37,-0.533130,0.048692,-0.045967,1.395638,-3.340878,-1.642898,4.607453,8.025327,0.829303,-0.015790,0.102435,0.074218
38,-0.590655,-0.107682,-0.100013,0.295446,-2.371915,-4.912956,4.604455,8.114748,0.720039,-0.045001,0.082498,0.068746
39,-0.495462,-0.108609,-0.471317,-0.283718,-1.801986,-6.524681,4.581583,8.224086,0.529412,-0.073271,0.063258,0.052640
40,-0.343588,-0.012224,-0.583228,-1.302349,3.344194,-4.779369,4.566469,8.387689,0.341011,-0.095365,0.049675,0.024454
41,-0.312239,-0.081544,-0.175645,-2.394224,7.402389,-3.221746,4.483450,8.671450,0.207659,-0.112877,0.039272,0.003660
42,-0.206444,-0.101520,-0.036770,-3.055248,5.190691,-0.748371,4.361856,8.946184,0.141490,-0.126961,0.029087,-0.002799
43,-0.205730,-0.246513,0.026404,-2.741683,6.229671,0.812361,4.188164,9.198099,0.142557,-0.138382,0.021779,-0.003934
44,-0.422610,-0.293557,-0.038005,-2.036643,7.936246,1.044360,4.017547,9.564757,0.173502,-0.155208,0.009670,-0.004873
45,-0.555683,-0.444458,0.011172,-0.935497,5.677157,-0.243701,3.829204,9.958662,0.186846,-0.180782,-0.007388,-0.005937
46,-0.304703,-0.339702,-0.196467,0.574597,0.650040,-3.774873,2.867390,10.731905,0.119870,-0.203409,-0.025599,-0.012392
47,-0.079011,-0.191339,-0.249070,1.939189,0.519482,-9.206019,2.851829,10.790977,-0.096478,-0.172582,-0.037482,-0.025353
48,0.006061,-0.005710,-0.127800,2.683206,1.032408,-14.006819,2.929132,10.822468,-0.483359,-0.141474,-0.033059,-0.036597
49,0.014258,-0.084221,0.010740,2.809223,-1.201331,-17.650967,2.994193,10.814962,-1.010988,-0.114521,-0.027336,-0.033325
50,0.083680,0.008009,0.038563,2.288882,-1.414961,-21.253677,3.081007,10.743918,-1.659399,-0.091232,-0.022446,-0.027336
