seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.055554,-0.012209,0.240336,0.697459,3.234831,0.910315,-2.908096,0.000000,0.000000,0.000000,0.000000,0.000000
2,-0.008617,0.057956,0.064396,0.881583,2.159746,1.209021,-2.763774,0.067433,0.035322,-0.002273,0.001085,0.005732
3,-0.076785,0.049459,0.148165,0.830458,2.180644,1.277355,-2.627433,0.104831,0.076762,-0.004445,0.003125,0.008367
4,-0.084701,0.016386,0.109364,0.712219,1.471825,1.194775,-2.560790,0.124278,0.117964,-0.007593,0.003886,0.011245
5,-0.097266,0.018444,0.072908,0.693539,1.561488,1.180342,-2.495613,0.131124,0.157549,-0.010397,0.003850,0.011950
6,-0.093537,0.008863,0.001079,0.658995,1.377465,1.249387,-2.455740,0.135082,0.198045,-0.012690,0.003651,0.010313
7,-0.100892,-0.027916,0.057059,0.547360,1.499083,0.941289,-2.484825,0.377520,0.234556,-0.014467,0.002569,0.008663
8,-0.066824,-0.027736,-0.083806,0.504751,1.867708,0.329963,-2.528955,0.566415,0.255744,-0.015240,0.000995,0.005667
9,-0.157185,-0.020046,-0.017962,0.624788,4.333094,-0.332929,-2.516539,0.718213,0.255694,-0.016949,-0.000096,0.001810
10,-0.295155,0.003913,0.085568,0.527761,5.146712,-1.204892,-2.495003,0.965635,0.230064,-0.028446,-0.000338,0.002113
11,-0.321818,0.021475,0.017686,0.052809,5.148971,-2.323173,-2.478507,1.235749,0.171263,-0.044058,0.000303,0.003077
12,-0.303446,0.019517,-0.000653,-0.211176,7.080792,-3.572906,-2.475158,1.532743,0.072995,-0.059878,0.001135,0.002116
13,-0.290885,0.010394,0.176267,-0.223383,8.695222,-4.427424,-2.476962,1.881627,-0.060344,-0.074924,0.001582,0.005628
14,-0.244952,0.081469,0.118435,-0.484317,7.877326,-4.233632,-2.462461,2.230757,-0.204695,-0.088509,0.003190,0.009767
15,-0.048457,-0.016573,-0.083779,-0.424805,8.615873,-4.296195,-2.483879,2.521780,-0.346859,-0.077403,0.003943,0.007864
16,0.053972,-0.099323,0.031554,0.412927,12.171280,-4.764654,-2.514080,2.851165,-0.497873,-0.062428,0.000907,0.004578
17,0.153997,-0.060981,0.009125,0.889016,14.911841,-4.445736,-2.510993,3.255099,-0.651380,-0.046279,-0.002435,0.003803
18,0.316986,-0.084632,-0.151184,1.418513,18.409264,-5.123247,-2.501040,3.714538,-0.810863,-0.034693,-0.004832,-0.000627
19,0.572807,-0.221089,-0.089739,2.570586,23.429558,-7.561676,-2.504406,4.236067,-1.022278,-0.012636,-0.012395,-0.006067
20,0.620286,-0.114139,-0.005547,3.466305,29.379141,-8.887705,-2.439049,4.925459,-1.296434,0.017003,-0.016682,-0.007518
21,0.568554,0.053062,-0.037290,3.950023,33.816532,-8.358209,-2.299459,5.804543,-1.583866,0.046536,-0.014612,-0.007630
22,0.470704,0.030624,-0.022246,4.424586,37.065228,-7.546416,-2.150644,6.842044,-1.848943,0.072330,-0.010027,-0.008057
23,0.318021,0.068959,0.032214,4.647371,40.667938,-5.672580,-1.977771,8.039393,-2.069260,0.091860,-0.006011,-0.007000
24,0.103288,0.078271,-0.011795,4.156023,44.116531,-2.701603,-1.806751,9.421752,-2.208830,0.082378,-0.001814,-0.005938
25,0.013341,0.047117,0.102719,3.559386,45.978161,-0.418818,-1.662647,10.913498,-2.260837,0.068596,0.001129,-0.003662
26,-0.007712,0.008981,0.138038,3.298453,47.569698,0.470796,-1.544408,12.465897,-2.259970,0.055251,0.002105,0.001193
27,0.007846,0.060616,0.213580,2.801001,49.499996,0.660011,-1.422323,14.065900,-2.241123,0.044384,0.003163,0.009105
